Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
211732,OIE,59.29141,25.4314,Europe,Estonia,Harju maakond,Anija parish,Exact,26/03/2016,06/04/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211678,National authorities,26.547103,31.685399,Africa,Egypt,Suhag,Sohag,Centroid Admin2,26/03/2016,27/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,7,,7,,,,,
211673,OIE,55.5894,25.1669,Europe,Lithuania,Utenos,Anykscai district municipality,Unknown,26/03/2016,01/04/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211661,National authorities,25.96819,43.42439,Asia,Saudi Arabia,Quassim,Buraidah,Unknown,26/03/2016,31/03/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,1
211949,OIE,45.0327,109.0628,Asia,Mongolia,Dornogovi,Khuren tovog,Exact,25/03/2016,27/04/2016,Confirmed,Sheep pox and goat pox,,"domestic, sheep",,561,0,561,0,,,,
211836,OIE,32.364533,35.032089,Asia,Israel,Central District,ZEMER,Exact,25/03/2016,17/04/2016,Confirmed,Newcastle disease,,"domestic, chicken",10,10,5,5,0,,,,
211731,OIE,58.962778,26.399167,Europe,Estonia,Lääne-Viru maakond,Väike-Maarja parish,Exact,25/03/2016,06/04/2016,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,0,,,,
211730,OIE,58.560825,27.1101,Europe,Estonia,Tartu maakond,Alatskivi parish,Exact,25/03/2016,06/04/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211677,National authorities,29.208352,30.709447,Africa,Egypt,Fayoum,Etsa,Centroid Admin2,25/03/2016,26/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,10,,10,,,,,
211655,OIE,57.5186,26.3033,Europe,Latvia,Valkas,Grundzales parish,Exact,25/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,4,4,0,0,,,,
211654,OIE,57.0139,25.6506,Europe,Latvia,Cesu,Kaives parish,Exact,25/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
216830,National authorities,-2.930874,104.539,Asia,Indonesia,Sumatera Selatan,LALANG SEMBAWA,Exact,24/03/2016,24/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,60,,,,,,
216809,National authorities,-8.216314,113.255,Asia,Indonesia,Jawa Timur,SUKOREJO,Exact,24/03/2016,24/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,9500,,,,,,
211729,OIE,58.374444,26.538611,Europe,Estonia,Tartu maakond,Tähtvere parish,Exact,24/03/2016,06/04/2016,Confirmed,African swine fever,,"wild, wild boar",,9,9,0,0,,,,
211728,OIE,59.024789,26.189461,Europe,Estonia,Lääne-Viru maakond,Väike-Maarja parish,Exact,24/03/2016,06/04/2016,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,0,,,,
211676,National authorities,27.161705,31.202664,Africa,Egypt,Assiut,Assiut,Centroid Admin2,24/03/2016,26/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,10,,10,,,,,
211657,National authorities,-36.85621,-60.712906,Americas,Argentina,Buenos Aires,Racalde,Centroid Admin2,24/03/2016,29/03/2016,Confirmed,Anthrax,,"domestic, cattle",69,,5,,,,,,
211653,OIE,57.6608,24.7686,Europe,Latvia,Limbazu,Pales parish,Exact,24/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211652,OIE,57.7314,25.7597,Europe,Latvia,Valkas,Ergemes parish,Exact,24/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211630,OIE,36.268548,127.077109,Asia,Republic of Korea,Chungchongnam-do,Gwangseok-myeon,Exact,24/03/2016,27/03/2016,Confirmed,Foot and mouth disease,O,"domestic, swine",247,1,0,247,0,,,,
216797,National authorities,-6.925674,106.651,Asia,Indonesia,Jawa Barat,CIKIDANG,Exact,23/03/2016,23/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, muscovy ducks",,,4,,,,,,
212657,OIE,46.91,16.06,Europe,Austria,Burgenland,Jennersdorf,Exact,23/03/2016,25/05/2016,Confirmed,Bluetongue,4,"domestic, cattle",240,2,0,0,0,,,,
211778,OIE,23.548094,120.27071,Asia,Taiwan (Province of China),Taiwan Sheng,Shuilin Township,Exact,23/03/2016,11/04/2016,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",2200,548,548,1652,0,,,,
211777,OIE,18.715895,-97.306,Americas,Mexico,Puebla,Acultzingo,Exact,23/03/2016,08/04/2016,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, unspecified bird",28900,8000,3000,0,0,,,,
211776,OIE,18.715895,-97.306,Americas,Mexico,Puebla,Acultzingo,Exact,23/03/2016,08/04/2016,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, unspecified bird",17200,5000,1000,0,0,,,,
211775,OIE,18.715895,-97.306,Americas,Mexico,Puebla,Acultzingo,Exact,23/03/2016,08/04/2016,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, unspecified bird",16000,8000,3000,0,0,,,,
211727,OIE,58.181981,25.102781,Europe,Estonia,Pärnu maakond,Saarde parish,Exact,23/03/2016,06/04/2016,Confirmed,African swine fever,,"wild, wild boar",,3,3,0,0,,,,
211651,OIE,57.5506,24.5675,Europe,Latvia,Limbazu,Vilkenes parish,Exact,23/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,0,,,,
211650,OIE,57.2125,27.6528,Europe,Latvia,Balvu,Susaju parish,Exact,23/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211649,OIE,57.8814,24.8269,Europe,Latvia,Limbazu,Staiceles parish,Exact,23/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211648,OIE,57.6056,24.9992,Europe,Latvia,Valmieras,Diklu parish,Exact,23/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211647,OIE,56.8453,24.9456,Europe,Latvia,Ogres,Lauberes parish,Exact,23/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211646,OIE,57.2003,26.9453,Europe,Latvia,Gulbenes,Stamerienas parish,Exact,23/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211612,National authorities,31.129303,30.090595,Africa,Egypt,Behera,Kafr Eldwar,Centroid Admin2,23/03/2016,24/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,10,,10,,,,,
211611,National authorities,30.733576,31.689895,Africa,Egypt,Shrkia,Rahmania,Centroid Admin2,23/03/2016,24/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,35000,,35000,,,,,
211610,National authorities,25.85316,32.794489,Africa,Egypt,Qena,Hegazit Bahri,Centroid Admin2,23/03/2016,24/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,10000,,10000,,,,,
211601,OIE,37.2627585,127.3786901,Asia,Republic of Korea,Kyonggi-do,Majang-myeon,Exact,23/03/2016,27/03/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",10907,20,20,10887,,,,,
211587,OIE,46.728042,3.217261,Europe,France,Bourgogne,CHANTENAY SAINT IMBERT,Exact,23/03/2016,25/03/2016,Confirmed,Bluetongue,8,"domestic, cattle",324,1,0,0,0,,,,
216825,National authorities,-3.782834,119.647,Asia,Indonesia,Sulawesi Selatan,PENRANG,Exact,22/03/2016,22/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,15,,,,,,
216817,National authorities,-4.889079,104.902,Asia,Indonesia,Lampung,KELAPA TUJUH,Exact,22/03/2016,22/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,20,,,,,,
216815,National authorities,-4.834687,105.042,Asia,Indonesia,Lampung,SEMULI RAYA,Exact,22/03/2016,22/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,23,,,,,,
216807,National authorities,-7.077583,112.316,Asia,Indonesia,Jawa Timur,PAJANGAN,Exact,22/03/2016,22/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,40,,,,,,
212661,National authorities,30.814585,120.01959,Asia,China,Zhejiang Sheng,Huzhou,Centroid Admin2,,22/03/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
212660,National authorities,30.814585,120.01959,Asia,China,Zhejiang Sheng,Huzhou,Centroid Admin2,,22/03/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
211830,FAO Field Officer,28.27,84.35,Asia,Nepal,Western,"Bhujung-7, Lamjung district,",Unknown,22/03/2016,15/04/2016,Confirmed,Peste des petits ruminants,,"domestic, sheep",,,,,,,,,
211726,OIE,58.517081,24.881017,Europe,Estonia,Pärnu maakond,Tori parish,Exact,22/03/2016,06/04/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211671,OIE,52.792286,23.907264,Europe,Poland,Podlaskie,Zamosze/Gluszec,Unknown,22/03/2016,01/04/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211645,OIE,56.7936,25.3628,Europe,Latvia,Ogres,Mengeles parish,Exact,22/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211644,OIE,57.2575,27.4117,Europe,Latvia,Balvu,Liepnas parish,Exact,22/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211640,OIE,58.769056,26.726567,Europe,Estonia,Jõgeva maakond,Saare parish,Exact,22/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,9,9,0,0,,,,
211639,OIE,57.922178,27.296992,Europe,Estonia,Põlva maakond,Veriora parish,Exact,22/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211638,OIE,58.211253,26.999089,Europe,Estonia,Põlva maakond,Ahja parish,Exact,22/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211600,National authorities,27.096804,41.73943,Asia,Saudi Arabia,Hail,Hail,Centroid Admin1,22/03/2016,27/03/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,1
211589,OIE,46.375256,30.333041,Europe,Ukraine,Odes'ka,Nadlymanske,Exact,22/03/2016,25/03/2016,Confirmed,African swine fever,,"domestic, swine",70,2,2,68,0,,,,
216798,National authorities,-6.791578,106.637,Asia,Indonesia,Jawa Barat,KABANDUNGAN,Exact,21/03/2016,21/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,185,,,,,,
211948,OIE,44.4322,111.3035,Asia,Mongolia,Dornogovi,Khukh ovoo,Exact,21/03/2016,27/04/2016,Confirmed,Sheep pox and goat pox,,"domestic, sheep",,187,0,187,0,,,,
211643,OIE,57.5631,25.2558,Europe,Latvia,Valmieras,Kocenu parish,Exact,21/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,2,0,2,0,,,,
211642,OIE,57.5186,26.3033,Europe,Latvia,Valkas,Grundzales parish,Exact,21/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,12,12,0,0,,,,
211641,OIE,57.5186,26.3033,Europe,Latvia,Valkas,Grundzales parish,Exact,21/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211629,OIE,36.270944,127.080371,Asia,Republic of Korea,Chungchongnam-do,Gwangseok-myeon,Exact,21/03/2016,27/03/2016,Confirmed,Foot and mouth disease,O,"domestic, swine",1236,10,0,1236,0,,,,
211628,OIE,36.270944,127.080371,Asia,Republic of Korea,Chungchongnam-do,Gwangseok-myeon,Exact,21/03/2016,27/03/2016,Confirmed,Foot and mouth disease,O,"domestic, swine",775,20,0,775,0,,,,
211627,OIE,36.52516,126.676691,Asia,Republic of Korea,Chungchongnam-do,Hongdong-myeon,Exact,21/03/2016,27/03/2016,Confirmed,Foot and mouth disease,O,"domestic, swine",1278,4,0,1278,0,,,,
211609,National authorities,31.052301,31.451994,Africa,Egypt,Dakahlia,Baramoun,Centroid Admin2,21/03/2016,23/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,10,,10,,,,,
211608,National authorities,28.101845,30.721899,Africa,Egypt,Menia,Menia,Centroid Admin2,21/03/2016,23/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,10,,10,,,,,
211607,National authorities,28.101845,30.721899,Africa,Egypt,Menia,Menia,Centroid Admin2,21/03/2016,23/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,3,,3,,,,,
211702,National authorities,24.149886,47.304382,Asia,Saudi Arabia,Riyad,Al Karj,Unknown,20/03/2016,05/04/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,1
211622,OIE,9.8737,8.8479,Africa,Nigeria,Plateau,Rantiya low cost,Exact,20/03/2016,29/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",8995,206,206,8789,0,,,,
211621,OIE,12.2634,7.3414,Africa,Nigeria,Katsina,Dutsin Ma,Exact,20/03/2016,29/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2000,90,90,1910,0,,,,
211606,National authorities,29.442171,30.831992,Africa,Egypt,Fayoum,Tawfikia,Centroid Admin2,20/03/2016,22/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,7000,,7000,,,,,
211602,National authorities,21.2,42.91,Asia,Saudi Arabia,Makkah,Turabah,Unknown,20/03/2016,28/03/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,
211596,National authorities,27.01,118.28,Asia,China,Fujian Sheng,"Nanping, Janou",Unknown,20/03/2016,29/03/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
212538,National authorities,33.389202,119.104682,Asia,China,Jiangsu Sheng,Huai'an,Centroid Admin2,19/03/2016,17/05/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
211656,OIE,49.83,36.68,Europe,Ukraine,Kharkivs'ka,Chuguev district ,Unknown,19/03/2016,27/03/2016,Confirmed,Anthrax,,"domestic, swine",,,,,,,,,
211637,OIE,59.059647,26.245575,Europe,Estonia,Lääne-Viru maakond,Väike-Maarja parish,Exact,19/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211626,OIE,36.31819,127.101227,Asia,Republic of Korea,Chungchongnam-do,Noseong-myeon,Exact,19/03/2016,27/03/2016,Confirmed,Foot and mouth disease,O,"domestic, swine",2700,4,0,191,0,,,,
211623,OIE,6.3408,5.6636,Africa,Nigeria,Edo,Ikpoba Ikha,Exact,19/03/2016,29/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2000,410,410,1590,0,,,,
211585,OIE,55.4928,26.1642,Europe,Lithuania,Utenos,Ignalina district municipality,Exact,19/03/2016,24/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211584,OIE,55.4928,26.1642,Europe,Lithuania,Utenos,Ignalina district municipality,Exact,19/03/2016,24/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211494,National authorities,25.866667,43.5,Asia,Saudi Arabia,Quassim,Alrass,Exact,19/03/2016,23/03/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,
216790,National authorities,-6.484948,108.443,Asia,Indonesia,Jawa Barat,KAPLONGAN LOR,Exact,18/03/2016,18/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,1,,,,,,
212536,National authorities,32.207145,120.850858,Asia,China,Jiangsu Sheng,Nantong,Centroid Admin2,18/03/2016,17/05/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
211947,OIE,45.5143,109.0431,Asia,Mongolia,Dornogovi,Suul tolgoi,Exact,18/03/2016,27/04/2016,Confirmed,Sheep pox and goat pox,,"domestic, sheep",,20,0,20,0,,,,
211932,OIE,46.477066,2.716495,Europe,France,Auvergne,LOUROUX HODEMENT,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",352,1,0,0,0,,,,
211931,OIE,46.175576,2.668325,Europe,France,Auvergne,MARCILLAT EN COMBRAILLE,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",467,4,0,0,0,,,,
211930,OIE,46.552778,2.944444,Europe,France,Auvergne,YGRANDE,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",243,2,0,0,0,,,,
211929,OIE,46.280156,2.827455,Europe,France,Auvergne,HYDS,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",72,1,0,0,0,,,,
211928,OIE,46.179439,3.360902,Europe,France,Auvergne,VENDAT,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",262,2,0,0,0,,,,
211927,OIE,46.71176,2.719586,Europe,France,Auvergne,AINAY LE CHATEAU,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",88,2,0,0,0,,,,
211926,OIE,46.337228,3.065956,Europe,France,Auvergne,VOUSSAC,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",225,2,0,0,0,,,,
211925,OIE,46.364468,3.08207,Europe,France,Auvergne,DEUX-CHAISES,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",282,5,0,0,0,,,,
211924,OIE,46.093493,3.681511,Europe,France,Auvergne,CHATEL-MONTAGNE,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",423,1,0,0,0,,,,
211923,OIE,46.470735,3.27003,Europe,France,Auvergne,BESSON,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",53,2,0,0,0,,,,
211922,OIE,46.430511,3.373984,Europe,France,Auvergne,CRESSANGES,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",175,1,0,0,0,,,,
211921,OIE,46.381305,2.638472,Europe,France,Auvergne,SAINT-VICTOR,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",404,5,0,0,0,,,,
211920,OIE,46.313044,2.828949,Europe,France,Auvergne,MONTVICQ,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",314,1,0,0,0,,,,
211919,OIE,46.269454,2.531533,Europe,France,Auvergne,TEILLEY-ARGENTY,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",101,1,0,0,0,,,,
211918,OIE,46.290209,3.05615,Europe,France,Auvergne,TARGET,Exact,18/03/2016,22/04/2016,Confirmed,Bluetongue,8,"domestic, cattle",346,1,0,0,0,,,,
211774,OIE,18.501734,-97.290166,Americas,Mexico,Puebla,San Antonio Cañada,Exact,18/03/2016,08/04/2016,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, unspecified bird",210,5,5,205,0,,,,
211636,OIE,58.3762,26.502969,Europe,Estonia,Tartu maakond,Tähtvere parish,Exact,18/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,0,,,,
211635,OIE,57.962272,27.377169,Europe,Estonia,Põlva maakond,Veriora parish,Exact,18/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,0,,,,
211634,OIE,58.686011,26.141117,Europe,Estonia,Jõgeva maakond,Põltsamaa parish,Exact,18/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,0,,,,
211620,OIE,12.0833,8.5131,Africa,Nigeria,Kano,Ungogo,Exact,18/03/2016,29/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",120,15,15,105,0,,,,
211599,National authorities,25.96819,43.42439,Asia,Saudi Arabia,Quassim,Buraidah,Unknown,18/03/2016,27/03/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,1
211568,OIE,56.3217,27.6756,Europe,Latvia,Rezeknes,Kaunatas parish,Exact,18/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211567,OIE,57.4714,25.8617,Europe,Latvia,Valkas,Smiltenes parish,Exact,18/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211672,OIE,43.722907,-0.651865,Europe,France,Aquitaine,MONTAUT,Unknown,17/03/2016,01/04/2016,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, goose",700,0,0,700,0,,,,
211625,OIE,36.286485,127.093399,Asia,Republic of Korea,Chungchongnam-do,Noseong-myeon,Exact,17/03/2016,27/03/2016,Confirmed,Foot and mouth disease,O,"domestic, swine",3473,15,0,927,0,,,,
211619,OIE,11.9474,8.5126,Africa,Nigeria,Kano,Kumbotso,Exact,17/03/2016,29/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",779,17,17,762,0,,,,
211605,National authorities,29.208352,30.709447,Africa,Egypt,Fayoum,Arafa,Centroid Admin2,17/03/2016,19/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,10,,10,,,,,
211604,National authorities,29.300739,30.889937,Africa,Egypt,Fayoum,Fadan,Centroid Admin2,17/03/2016,19/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,15,,15,,,,,
211583,OIE,52.739361,23.773972,Europe,Poland,Podlaskie,Teremiski,Exact,17/03/2016,24/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211356,National authorities,26.333333,43.966667,Asia,Saudi Arabia,Quassim,Buraidah,Exact,17/03/2016,19/03/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,1
216789,National authorities,-6.418142,108.408,Asia,Indonesia,Jawa Barat,JUNTIKEDOKAN,Exact,16/03/2016,16/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,3,,,,,,
211633,OIE,58.539656,26.578497,Europe,Estonia,Jõgeva maakond,Tabivere parish,Exact,16/03/2016,29/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211566,OIE,57.0958,26.4053,Europe,Latvia,Gulbenes,Tirzas parish,Exact,16/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211565,OIE,57.5842,26.9369,Europe,Latvia,Aluksnes,Veclaicenes parish,Exact,16/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211564,OIE,57.37,27.0131,Europe,Latvia,Aluksnes,Annas parish,Exact,16/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,0,,,,
211563,OIE,57.1478,26.5236,Europe,Latvia,Gulbenes,Galgauskas parish,Exact,16/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211562,OIE,57.7322,24.9636,Europe,Latvia,Limbazu,Braslavas parish,Exact,16/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
211553,National authorities,30.651944,118.722518,Asia,China,Anhui Sheng,Xuancheng,Centroid Admin2,16/03/2016,26/03/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
211513,OIE,9.891,8.8015,Africa,Nigeria,Plateau,Rantya,Exact,16/03/2016,20/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1600,14,14,1586,0,,,,
211493,National authorities,26.333333,43.966667,Asia,Saudi Arabia,Quassim,Buraidah,Exact,16/03/2016,23/03/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,
223210,Other,21.672895,100.018669,Asia,Myanmar,Shan (E),Monglar,Exact,15/03/2016,07/02/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",300,5,0,0,300,,0,,
216784,National authorities,-7.775319,110.367,Asia,Indonesia,Daerah Istimewa Yogyakarta,KARANGWARU,Exact,15/03/2016,15/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,10,,,,,,
216783,National authorities,-7.775319,110.367,Asia,Indonesia,Daerah Istimewa Yogyakarta,KARANGWARU,Exact,15/03/2016,15/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, muscovy ducks",,,7,,,,,,
211835,OIE,32.465471,34.997862,Asia,Israel,Haifa,GAN HASHOMERON,Exact,15/03/2016,17/04/2016,Confirmed,Newcastle disease,,"domestic, chicken",22000,0,0,22000,0,,,,
211781,OIE,22.633621,120.36407,Asia,Taiwan (Province of China),Taiwan Sheng,Fengshan District,Exact,15/03/2016,11/04/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",677,13,13,664,0,,,,
211665,OIE,-1.241956,29.985616,Africa,Uganda,Kabale,Kashenyi,Unknown,15/03/2016,01/04/2016,Confirmed,Rift Valley fever,,"domestic, goat",247939,1,0,0,0,,,,
211660,FAO Field Officer,-6.27621,106.788278,Asia,Indonesia,Dki Jakarta,Cilandak,Unknown,15/03/2016,22/03/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck, domestic, chicken",,30,,43,,,,,
211597,National authorities,25.96819,43.42439,Asia,Saudi Arabia,Quassim,Buraidah,Unknown,15/03/2016,25/03/2016,Confirmed,MERS-CoV ,,,,,,,,,,1,
211582,OIE,59.342116,27.054925,Europe,Estonia,Ida-Viru maakond,Lüganuse parish,Exact,15/03/2016,24/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
211561,OIE,56.7647,25.3897,Europe,Latvia,Ogres,Mengeles parish,Exact,15/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,9,9,0,0,,,,
211560,OIE,57.3483,26.8231,Europe,Latvia,Aluksnes,Zeltinu parish,Exact,15/03/2016,22/03/2016,Confirmed,African swine fever,,"wild, wild boar",,1,0,1,0,,,,
